Id;MatchupId;TeamId;PlayerId;IsStarting;Min;Point;Assist;FieldGoalMade;FieldGoalMissed;3-PointFieldGoalMade;3-PointFieldGoalMissed;FreeThrowMade;FreeThrowMissed;Rebound;OFFR;DFFR;Steal;Block;Turnover;Foul
328;72;6;111;1;27;26;1;10;11;2;1;0;0;5;5;0;1;0;0;0
329;72;6;112;1;26;34;5;14;12;2;1;0;0;3;3;0;10;2;0;0
330;72;6;113;1;30;0;2;0;0;0;0;0;0;4;4;0;6;8;0;0
331;73;7;124;1;34;30;9;9;14;4;1;0;0;8;8;0;0;9;0;0
332;73;7;125;1;26;18;10;9;14;0;1;0;0;8;8;0;10;2;0;0
333;73;7;126;1;27;31;7;11;13;3;1;0;0;1;1;0;0;10;0;0
334;73;7;127;1;25;16;6;8;10;0;2;0;0;9;9;0;4;1;0;0
335;73;7;128;1;32;0;6;0;0;0;0;0;0;4;4;0;2;9;0;0
336;73;8;94;1;25;28;0;8;12;4;2;0;0;3;3;0;10;0;0;0
337;73;8;95;1;29;41;4;16;13;3;1;0;0;1;1;0;1;3;0;0
338;73;8;96;1;25;38;2;19;12;0;1;0;0;2;2;0;0;2;0;0
339;73;8;97;1;28;25;1;8;12;3;1;0;0;8;8;0;1;6;0;0
340;73;8;98;1;33;0;0;0;0;0;0;0;0;6;6;0;3;9;0;0
341;74;9;79;1;34;31;5;11;12;3;2;0;0;3;3;0;4;2;0;0
342;74;9;80;1;25;41;8;16;10;3;1;0;0;9;9;0;3;10;0;0
343;74;9;81;1;34;50;0;19;10;4;1;0;0;9;9;0;2;9;0;0
344;74;9;82;1;26;34;9;11;11;4;1;0;0;8;8;0;6;0;0;0
345;74;9;83;1;26;0;10;0;0;0;0;0;0;7;7;0;5;8;0;0
346;74;10;139;1;26;41;7;16;11;3;1;0;0;2;2;0;6;7;0;0
347;74;10;140;1;33;33;10;15;11;1;2;0;0;5;5;0;2;8;0;0
348;74;10;141;1;34;36;4;12;14;4;1;0;0;1;1;0;3;3;0;0
349;74;10;142;1;27;29;2;13;14;1;2;0;0;1;1;0;10;1;0;0
350;74;10;143;1;29;0;9;0;0;0;0;0;0;0;0;0;1;2;0;0
351;75;11;171;1;32;34;4;11;13;4;1;0;0;5;5;0;5;4;0;0
352;75;11;172;1;27;23;9;10;13;1;1;0;0;7;7;0;9;7;0;0
353;75;11;173;1;34;28;10;8;12;4;1;0;0;6;6;0;2;8;0;0
354;75;11;174;1;31;35;10;13;13;3;1;0;0;4;4;0;4;10;0;0
355;75;11;175;1;30;0;4;0;0;0;0;0;0;8;8;0;4;8;0;0
356;75;12;201;1;34;41;6;16;11;3;2;0;0;3;3;0;2;7;0;0
357;75;12;202;1;34;24;4;9;11;2;1;0;0;10;10;0;0;7;0;0
358;75;12;203;1;29;19;6;8;10;1;1;0;0;8;8;0;7;6;0;0
359;75;12;204;1;33;16;4;8;11;0;1;0;0;6;6;0;0;2;0;0
360;75;12;205;1;34;0;1;0;0;0;0;0;0;1;1;0;3;8;0;0
361;76;13;186;1;34;35;8;16;12;1;2;0;0;6;6;0;8;5;0;0
362;76;13;187;1;29;28;5;8;10;4;1;0;0;10;10;0;0;10;0;0
363;76;13;188;1;27;38;3;19;12;0;2;0;0;10;10;0;9;5;0;0
364;76;13;189;1;27;33;2;15;11;1;2;0;0;10;10;0;7;1;0;0
365;76;13;190;1;29;0;0;0;0;0;0;0;0;2;2;0;6;8;0;0
366;76;14;153;1;32;18;8;9;14;0;2;0;0;3;3;0;4;8;0;0
367;76;14;154;1;30;41;3;19;14;1;1;0;0;3;3;0;4;0;0;0
368;76;14;155;1;32;22;4;11;14;0;1;0;0;3;3;0;7;9;0;0
369;76;14;156;1;25;35;4;13;12;3;1;0;0;1;1;0;7;2;0;0
370;76;14;157;1;26;0;5;0;0;0;0;0;0;3;3;0;7;8;0;0
371;77;15;216;1;30;50;6;19;12;4;2;0;0;0;0;0;7;1;0;0
372;77;15;217;1;27;32;0;13;13;2;2;0;0;9;9;0;10;7;0;0
373;77;15;218;1;29;18;0;9;13;0;1;0;0;10;10;0;10;9;0;0
374;77;15;219;1;29;25;7;8;13;3;1;0;0;4;4;0;7;7;0;0
375;77;15;220;1;29;0;5;0;0;0;0;0;0;8;8;0;8;7;0;0
376;77;16;455;1;34;29;0;10;10;3;2;0;0;8;8;0;7;0;0;0
377;77;16;456;1;31;32;4;13;10;2;1;0;0;6;6;0;4;3;0;0
378;77;16;457;1;27;28;6;8;10;4;2;0;0;5;5;0;1;6;0;0
379;77;16;458;1;29;27;6;9;12;3;1;0;0;4;4;0;4;9;0;0
380;77;16;459;1;26;0;7;0;0;0;0;0;0;10;10;0;6;2;0;0
381;78;17;422;1;31;20;4;10;11;0;2;0;0;10;10;0;5;0;0;0
382;78;17;423;1;33;30;6;12;13;2;2;0;0;0;0;0;8;8;0;0
383;78;17;424;1;25;28;1;14;10;0;1;0;0;3;3;0;1;10;0;0
384;78;17;425;1;26;44;10;19;13;2;2;0;0;0;0;0;9;0;0;0
385;78;17;426;1;28;0;2;0;0;0;0;0;0;8;8;0;4;0;0;0
386;78;18;390;1;28;16;8;8;11;0;1;0;0;9;9;0;7;2;0;0
387;78;18;391;1;31;32;9;10;14;4;2;0;0;10;10;0;5;3;0;0
388;78;18;392;1;29;31;2;14;12;1;1;0;0;1;1;0;10;1;0;0
389;78;18;393;1;27;26;1;10;12;2;2;0;0;5;5;0;4;9;0;0
390;78;18;394;1;34;0;0;0;0;0;0;0;0;6;6;0;8;7;0;0
391;79;19;406;1;30;24;10;12;12;0;1;0;0;10;10;0;4;3;0;0
392;79;19;407;1;34;36;1;18;13;0;1;0;0;10;10;0;7;6;0;0
393;79;19;408;1;30;41;7;16;11;3;1;0;0;8;8;0;0;4;0;0
394;79;19;409;1;33;30;6;9;10;4;2;0;0;5;5;0;8;6;0;0
395;79;19;410;1;31;0;8;0;0;0;0;0;0;0;0;0;9;9;0;0
396;79;20;438;1;25;44;3;19;10;2;2;0;0;3;3;0;0;3;0;0
397;79;20;439;1;28;22;2;11;12;0;1;0;0;2;2;0;8;1;0;0
398;79;20;440;1;34;31;7;11;11;3;2;0;0;8;8;0;9;6;0;0
399;79;20;441;1;27;33;3;12;13;3;2;0;0;5;5;0;10;8;0;0
400;79;20;442;1;34;0;10;0;0;0;0;0;0;6;6;0;7;8;0;0
401;80;21;18;1;32;19;2;8;10;1;1;0;0;8;8;0;4;8;0;0
402;80;21;19;1;33;22;6;8;13;2;2;0;0;3;3;0;7;2;0;0
403;80;21;20;1;29;34;8;11;14;4;1;0;0;9;9;0;2;0;0;0
404;80;21;21;1;29;39;4;18;11;1;2;0;0;9;9;0;8;10;0;0
405;80;21;22;1;26;0;9;0;0;0;0;0;0;10;10;0;7;8;0;0
406;80;22;1;1;33;39;2;15;13;3;2;0;0;0;0;0;7;8;0;0
407;80;22;2;1;34;28;0;8;13;4;2;0;0;3;3;0;2;3;0;0
408;80;22;3;1;33;46;1;17;14;4;2;0;0;5;5;0;9;5;0;0
409;80;22;4;1;27;38;2;13;11;4;1;0;0;10;10;0;7;10;0;0
410;80;22;5;1;27;0;4;0;0;0;0;0;0;5;5;0;3;6;0;0
411;81;23;64;1;29;42;2;15;13;4;2;0;0;3;3;0;5;0;0;0
412;81;23;65;1;28;34;5;14;13;2;1;0;0;1;1;0;5;0;0;0
413;81;23;66;1;27;20;9;10;12;0;1;0;0;2;2;0;10;2;0;0
414;81;23;67;1;25;29;8;13;10;1;1;0;0;10;10;0;4;6;0;0
415;81;23;68;1;30;0;5;0;0;0;0;0;0;7;7;0;1;9;0;0
416;81;24;49;1;27;34;2;17;12;0;1;0;0;5;5;0;0;10;0;0
417;81;24;50;1;28;38;3;16;10;2;2;0;0;3;3;0;5;1;0;0
418;81;24;51;1;31;20;1;10;11;0;2;0;0;0;0;0;1;8;0;0
419;81;24;52;1;25;22;1;8;11;2;2;0;0;0;0;0;10;9;0;0
420;81;24;53;1;33;0;8;0;0;0;0;0;0;9;9;0;6;3;0;0
421;82;25;33;1;30;36;6;15;14;2;2;0;0;6;6;0;10;9;0;0
422;82;25;34;1;30;43;1;17;10;3;1;0;0;10;10;0;7;0;0;0
423;82;25;35;1;28;26;7;13;14;0;1;0;0;10;10;0;2;9;0;0
424;82;25;36;1;29;37;8;17;11;1;2;0;0;7;7;0;2;9;0;0
425;82;25;37;1;27;0;1;0;0;0;0;0;0;0;0;0;10;3;0;0
426;82;26;374;1;30;31;8;14;10;1;1;0;0;1;1;0;0;8;0;0
427;82;26;375;1;31;35;9;16;10;1;1;0;0;3;3;0;9;8;0;0
428;82;26;376;1;31;16;9;8;10;0;1;0;0;1;1;0;2;9;0;0
429;82;26;377;1;26;47;3;19;13;3;1;0;0;0;0;0;0;8;0;0
430;82;26;378;1;25;0;10;0;0;0;0;0;0;5;5;0;10;2;0;0
431;83;27;358;1;27;26;4;13;10;0;1;0;0;5;5;0;9;8;0;0
432;83;27;359;1;31;26;2;13;13;0;2;0;0;0;0;0;1;10;0;0
433;83;27;360;1;33;26;0;13;10;0;1;0;0;2;2;0;2;3;0;0
434;83;27;361;1;34;40;4;14;11;4;1;0;0;2;2;0;6;6;0;0
435;83;27;362;1;31;0;0;0;0;0;0;0;0;4;4;0;4;3;0;0
436;83;28;343;1;27;18;3;9;13;0;2;0;0;10;10;0;10;2;0;0
437;83;28;344;1;31;36;3;12;10;4;2;0;0;7;7;0;1;4;0;0
438;83;28;345;1;34;50;5;19;10;4;2;0;0;10;10;0;1;7;0;0
439;83;28;346;1;34;20;8;10;12;0;1;0;0;1;1;0;6;4;0;0
440;83;28;347;1;30;0;7;0;0;0;0;0;0;3;3;0;3;7;0;0
441;84;29;328;1;29;47;7;19;13;3;2;0;0;7;7;0;10;1;0;0
442;84;29;329;1;28;34;6;11;13;4;2;0;0;9;9;0;4;0;0;0
443;84;29;330;1;31;16;3;8;13;0;2;0;0;4;4;0;6;4;0;0
444;84;29;331;1;33;30;6;12;12;2;1;0;0;0;0;0;10;7;0;0
445;84;29;332;1;32;0;5;0;0;0;0;0;0;0;0;0;8;0;0;0
446;84;30;313;1;28;23;2;10;11;1;2;0;0;0;0;0;10;0;0;0
447;84;30;314;1;33;26;8;13;10;0;1;0;0;6;6;0;0;9;0;0
448;84;30;315;1;30;28;1;11;12;2;2;0;0;0;0;0;4;0;0;0
449;84;30;316;1;29;33;3;12;12;3;1;0;0;3;3;0;6;3;0;0
450;84;30;317;1;27;0;9;0;0;0;0;0;0;0;0;0;7;1;0;0
451;85;1;266;1;27;34;1;14;11;2;2;0;0;9;9;0;7;3;0;0
452;85;1;267;1;27;28;3;11;12;2;1;0;0;9;9;0;8;5;0;0
453;85;1;268;1;31;34;7;17;11;0;2;0;0;4;4;0;4;2;0;0
454;85;1;269;1;33;31;5;11;14;3;2;0;0;0;0;0;8;4;0;0
455;85;1;270;1;30;0;6;0;0;0;0;0;0;3;3;0;0;4;0;0
456;85;2;282;1;26;28;8;11;11;2;1;0;0;8;8;0;9;3;0;0
457;85;2;283;1;34;41;6;19;14;1;2;0;0;10;10;0;7;6;0;0
458;85;2;284;1;26;32;2;13;11;2;1;0;0;6;6;0;10;7;0;0
459;85;2;285;1;29;18;5;9;14;0;2;0;0;9;9;0;1;1;0;0
460;85;2;286;1;32;0;10;0;0;0;0;0;0;10;10;0;9;1;0;0
461;86;3;231;1;32;34;8;11;14;4;2;0;0;10;10;0;0;9;0;0
462;86;3;232;1;25;28;3;8;11;4;2;0;0;6;6;0;2;4;0;0
463;86;3;233;1;30;47;3;19;14;3;2;0;0;5;5;0;6;8;0;0
464;86;3;234;1;25;25;8;11;14;1;2;0;0;6;6;0;5;9;0;0
465;86;3;235;1;29;0;8;0;0;0;0;0;0;8;8;0;9;0;0;0
466;86;4;298;1;28;32;4;16;11;0;2;0;0;8;8;0;0;9;0;0
467;86;4;299;1;32;36;7;15;11;2;2;0;0;7;7;0;1;8;0;0
468;86;4;300;1;29;30;3;15;13;0;2;0;0;5;5;0;7;6;0;0
469;86;4;301;1;30;26;7;13;13;0;1;0;0;7;7;0;8;7;0;0
470;86;4;302;1;30;0;9;0;0;0;0;0;0;4;4;0;3;7;0;0
471;87;5;248;1;32;33;2;15;11;1;2;0;0;7;7;0;2;10;0;0
472;87;5;249;1;29;38;6;16;14;2;1;0;0;8;8;0;6;7;0;0
473;87;5;250;1;33;34;5;17;11;0;1;0;0;0;0;0;7;3;0;0
474;87;5;251;1;29;35;0;16;14;1;1;0;0;3;3;0;10;7;0;0
475;87;5;252;1;28;0;9;0;0;0;0;0;0;3;3;0;1;0;0;0
476;87;6;109;1;33;46;0;17;10;4;1;0;0;5;5;0;6;10;0;0
477;87;6;110;1;32;41;1;16;13;3;2;0;0;9;9;0;10;2;0;0
478;87;6;111;1;27;29;3;13;13;1;1;0;0;7;7;0;2;5;0;0
479;87;6;112;1;30;41;3;16;12;3;1;0;0;0;0;0;1;5;0;0
480;87;6;113;1;34;0;2;0;0;0;0;0;0;3;3;0;8;4;0;0
481;88;7;124;1;29;38;2;19;11;0;1;0;0;3;3;0;5;4;0;0
482;88;7;125;1;25;41;7;16;10;3;1;0;0;1;1;0;0;2;0;0
483;88;7;126;1;29;34;4;17;14;0;2;0;0;7;7;0;2;10;0;0
484;88;7;127;1;30;32;4;13;10;2;1;0;0;7;7;0;1;4;0;0
485;88;7;128;1;30;0;8;0;0;0;0;0;0;5;5;0;9;1;0;0
486;88;8;94;1;33;28;10;8;12;4;1;0;0;5;5;0;1;0;0;0
487;88;8;95;1;29;16;0;8;14;0;2;0;0;5;5;0;3;4;0;0
488;88;8;96;1;32;46;4;17;10;4;2;0;0;1;1;0;4;3;0;0
489;88;8;97;1;33;36;2;18;12;0;1;0;0;6;6;0;10;1;0;0
490;88;8;98;1;32;0;9;0;0;0;0;0;0;0;0;0;1;4;0;0
491;89;9;79;1;33;24;6;9;14;2;1;0;0;7;7;0;10;7;0;0
492;89;9;80;1;26;41;6;19;14;1;2;0;0;3;3;0;8;6;0;0
493;89;9;81;1;31;20;0;10;14;0;1;0;0;1;1;0;5;5;0;0
494;89;9;82;1;31;33;10;15;12;1;2;0;0;1;1;0;4;9;0;0
495;89;9;83;1;27;0;1;0;0;0;0;0;0;7;7;0;2;10;0;0
496;89;10;139;1;26;34;1;11;11;4;2;0;0;0;0;0;9;4;0;0
497;89;10;140;1;27;26;4;10;14;2;2;0;0;9;9;0;4;9;0;0
498;89;10;141;1;25;22;9;11;14;0;1;0;0;6;6;0;5;8;0;0
499;89;10;142;1;25;26;3;10;10;2;1;0;0;4;4;0;8;9;0;0
500;89;10;143;1;28;0;9;0;0;0;0;0;0;5;5;0;9;5;0;0
501;90;11;171;1;34;28;6;8;12;4;1;0;0;5;5;0;0;2;0;0
502;90;11;172;1;25;34;8;14;11;2;1;0;0;3;3;0;4;6;0;0
503;90;11;173;1;28;48;10;18;13;4;2;0;0;8;8;0;6;8;0;0
504;90;11;174;1;33;48;5;18;14;4;2;0;0;1;1;0;7;10;0;0
505;90;11;175;1;30;0;10;0;0;0;0;0;0;7;7;0;2;6;0;0
506;90;12;201;1;26;29;5;10;13;3;2;0;0;4;4;0;9;9;0;0
507;90;12;202;1;30;21;2;9;14;1;1;0;0;8;8;0;7;4;0;0
508;90;12;203;1;25;33;3;15;10;1;1;0;0;4;4;0;7;6;0;0
509;90;12;204;1;32;39;8;18;10;1;1;0;0;9;9;0;4;5;0;0
510;90;12;205;1;25;0;9;0;0;0;0;0;0;7;7;0;2;4;0;0
511;91;13;186;1;33;41;7;16;14;3;2;0;0;8;8;0;7;6;0;0
512;91;13;187;1;29;34;7;17;10;0;1;0;0;8;8;0;8;5;0;0
513;91;13;188;1;34;35;10;16;10;1;1;0;0;10;10;0;7;5;0;0
514;91;13;189;1;25;21;10;9;13;1;1;0;0;8;8;0;9;7;0;0
515;91;13;190;1;28;0;10;0;0;0;0;0;0;2;2;0;10;10;0;0
516;91;14;153;1;30;48;0;18;12;4;2;0;0;6;6;0;7;5;0;0
517;91;14;154;1;30;36;8;15;12;2;2;0;0;3;3;0;6;9;0;0
518;91;14;155;1;29;30;10;12;11;2;1;0;0;9;9;0;3;9;0;0
519;91;14;156;1;33;30;4;15;14;0;2;0;0;10;10;0;0;10;0;0
520;91;14;157;1;25;0;0;0;0;0;0;0;0;6;6;0;0;9;0;0
521;92;15;216;1;26;44;7;16;11;4;2;0;0;7;7;0;8;6;0;0
522;92;15;217;1;30;41;2;19;11;1;2;0;0;4;4;0;0;7;0;0
523;92;15;218;1;29;42;0;18;13;2;2;0;0;3;3;0;4;8;0;0
524;92;15;219;1;30;38;3;13;11;4;2;0;0;2;2;0;0;2;0;0
525;92;15;220;1;31;0;1;0;0;0;0;0;0;8;8;0;3;6;0;0
526;92;16;455;1;31;40;8;17;12;2;1;0;0;7;7;0;0;7;0;0
527;92;16;456;1;27;27;0;12;14;1;1;0;0;1;1;0;7;9;0;0
528;92;16;457;1;29;20;1;10;11;0;2;0;0;10;10;0;10;5;0;0
529;92;16;458;1;28;47;9;19;13;3;2;0;0;3;3;0;1;8;0;0
530;92;16;459;1;28;0;9;0;0;0;0;0;0;5;5;0;3;10;0;0
531;93;17;422;1;29;19;5;8;11;1;1;0;0;0;0;0;4;7;0;0
532;93;17;423;1;33;36;2;15;11;2;1;0;0;4;4;0;5;4;0;0
533;93;17;424;1;27;23;10;10;11;1;2;0;0;6;6;0;9;3;0;0
534;93;17;425;1;31;29;2;10;10;3;2;0;0;4;4;0;10;9;0;0
535;93;17;426;1;30;0;5;0;0;0;0;0;0;2;2;0;2;5;0;0
536;93;18;390;1;27;33;3;12;13;3;2;0;0;3;3;0;3;5;0;0
537;93;18;391;1;29;44;2;16;12;4;2;0;0;6;6;0;10;2;0;0
538;93;18;392;1;27;36;10;15;11;2;1;0;0;3;3;0;3;10;0;0
539;93;18;393;1;32;29;6;13;10;1;1;0;0;9;9;0;7;7;0;0
540;93;18;394;1;25;0;2;0;0;0;0;0;0;2;2;0;1;1;0;0
541;94;19;406;1;32;36;8;15;14;2;1;0;0;1;1;0;4;8;0;0
542;94;19;407;1;33;31;8;14;12;1;1;0;0;10;10;0;3;10;0;0
543;94;19;408;1;25;28;0;11;12;2;1;0;0;10;10;0;6;4;0;0
544;94;19;409;1;26;30;10;9;10;4;1;0;0;8;8;0;0;5;0;0
545;94;19;410;1;29;0;3;0;0;0;0;0;0;7;7;0;10;9;0;0
546;94;20;438;1;33;36;8;18;13;0;1;0;0;1;1;0;3;7;0;0
547;94;20;439;1;26;41;8;16;14;3;2;0;0;5;5;0;8;4;0;0
548;94;20;440;1;32;29;1;10;10;3;1;0;0;10;10;0;0;4;0;0
549;94;20;441;1;33;33;0;12;10;3;1;0;0;8;8;0;6;3;0;0
550;94;20;442;1;25;0;6;0;0;0;0;0;0;10;10;0;2;9;0;0
551;95;1;266;1;32;47;1;19;13;3;2;0;0;8;8;0;2;6;0;0
552;95;1;267;1;27;31;6;11;10;3;1;0;0;7;7;0;4;2;0;0
553;95;1;268;1;34;34;2;11;10;4;2;0;0;0;0;0;8;6;0;0
554;95;1;269;1;31;33;8;12;14;3;1;0;0;10;10;0;3;2;0;0
555;95;1;270;1;33;0;5;0;0;0;0;0;0;9;9;0;4;9;0;0
556;95;2;282;1;29;32;6;16;14;0;1;0;0;8;8;0;1;5;0;0
557;95;2;283;1;33;25;7;8;13;3;2;0;0;0;0;0;9;2;0;0
558;95;2;284;1;26;32;4;13;11;2;2;0;0;1;1;0;1;1;0;0
559;95;2;285;1;29;33;1;12;11;3;1;0;0;8;8;0;6;4;0;0
560;95;2;286;1;27;0;0;0;0;0;0;0;0;8;8;0;0;5;0;0
561;96;3;231;1;25;48;2;18;14;4;2;0;0;6;6;0;6;3;0;0
562;96;3;232;1;33;33;8;15;14;1;2;0;0;7;7;0;5;10;0;0
563;96;3;233;1;31;33;0;12;11;3;1;0;0;3;3;0;5;5;0;0
564;96;3;234;1;26;28;0;11;13;2;2;0;0;3;3;0;9;5;0;0
565;96;3;235;1;31;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
566;96;4;298;1;27;31;0;11;11;3;1;0;0;7;7;0;7;3;0;0
567;96;4;299;1;34;21;2;9;13;1;1;0;0;4;4;0;3;2;0;0
568;96;4;300;1;25;46;7;17;13;4;1;0;0;9;9;0;4;0;0;0
569;96;4;301;1;31;25;8;11;14;1;2;0;0;4;4;0;8;0;0;0
570;96;4;302;1;30;0;8;0;0;0;0;0;0;0;0;0;4;5;0;0
571;97;5;248;1;26;30;0;9;11;4;1;0;0;9;9;0;4;7;0;0
572;97;5;249;1;28;33;3;12;11;3;2;0;0;10;10;0;2;9;0;0
573;97;5;250;1;26;25;6;8;14;3;2;0;0;4;4;0;5;3;0;0
574;97;5;251;1;34;32;0;13;12;2;1;0;0;9;9;0;10;6;0;0
575;97;5;252;1;30;0;5;0;0;0;0;0;0;2;2;0;6;2;0;0
576;97;6;109;1;27;48;6;18;13;4;2;0;0;4;4;0;1;3;0;0
577;97;6;110;1;31;27;4;12;12;1;1;0;0;7;7;0;3;3;0;0
578;97;6;111;1;34;38;3;16;12;2;1;0;0;9;9;0;10;0;0;0
579;97;6;112;1;28;29;7;13;14;1;2;0;0;4;4;0;4;1;0;0
580;97;6;113;1;26;0;1;0;0;0;0;0;0;0;0;0;8;3;0;0
581;98;7;124;1;25;32;8;10;11;4;1;0;0;2;2;0;3;2;0;0
582;98;7;125;1;25;38;3;13;13;4;1;0;0;9;9;0;6;5;0;0
583;98;7;126;1;26;48;1;18;11;4;2;0;0;2;2;0;5;5;0;0
584;98;7;127;1;31;36;0;12;14;4;1;0;0;1;1;0;1;8;0;0
585;98;7;128;1;34;0;3;0;0;0;0;0;0;5;5;0;5;7;0;0
586;98;8;94;1;34;30;10;9;14;4;2;0;0;6;6;0;0;8;0;0
587;98;8;95;1;27;38;5;19;14;0;1;0;0;5;5;0;0;2;0;0
588;98;8;96;1;32;28;5;8;13;4;1;0;0;8;8;0;10;9;0;0
589;98;8;97;1;31;39;2;15;10;3;2;0;0;10;10;0;10;7;0;0
590;98;8;98;1;31;0;1;0;0;0;0;0;0;1;1;0;4;5;0;0
591;99;9;79;1;27;40;7;14;11;4;1;0;0;2;2;0;9;4;0;0
592;99;9;80;1;26;28;8;14;12;0;2;0;0;9;9;0;7;10;0;0
593;99;9;81;1;33;23;7;10;11;1;2;0;0;2;2;0;10;4;0;0
594;99;9;82;1;28;21;6;9;12;1;1;0;0;3;3;0;0;10;0;0
595;99;9;83;1;29;0;3;0;0;0;0;0;0;1;1;0;4;10;0;0
596;99;10;139;1;26;41;10;16;14;3;1;0;0;2;2;0;8;2;0;0
597;99;10;140;1;28;27;2;9;12;3;1;0;0;7;7;0;6;9;0;0
598;99;10;141;1;32;24;4;12;10;0;1;0;0;3;3;0;4;4;0;0
599;99;10;142;1;30;28;4;14;12;0;1;0;0;7;7;0;7;0;0;0
600;99;10;143;1;28;0;9;0;0;0;0;0;0;8;8;0;5;0;0;0
601;100;11;171;1;30;50;9;19;13;4;1;0;0;5;5;0;8;8;0;0
602;100;11;172;1;27;32;4;10;11;4;2;0;0;9;9;0;4;1;0;0
603;100;11;173;1;32;40;6;17;10;2;1;0;0;7;7;0;5;8;0;0
604;100;11;174;1;31;28;1;11;12;2;1;0;0;1;1;0;2;7;0;0
605;100;11;175;1;26;0;9;0;0;0;0;0;0;5;5;0;6;6;0;0
606;100;12;201;1;32;24;7;12;11;0;1;0;0;2;2;0;5;3;0;0
607;100;12;202;1;29;21;6;9;11;1;1;0;0;7;7;0;2;5;0;0
608;100;12;203;1;28;29;6;13;12;1;1;0;0;0;0;0;0;10;0;0
609;100;12;204;1;30;38;3;13;13;4;2;0;0;0;0;0;6;9;0;0
610;100;12;205;1;29;0;4;0;0;0;0;0;0;8;8;0;10;8;0;0
611;101;13;186;1;27;33;4;15;11;1;2;0;0;10;10;0;3;4;0;0
612;101;13;187;1;34;40;10;14;12;4;2;0;0;9;9;0;5;10;0;0
613;101;13;188;1;31;19;2;8;12;1;2;0;0;0;0;0;2;2;0;0
614;101;13;189;1;29;28;10;11;14;2;1;0;0;9;9;0;5;2;0;0
615;101;13;190;1;34;0;2;0;0;0;0;0;0;6;6;0;10;9;0;0
616;101;14;153;1;26;46;1;17;10;4;1;0;0;7;7;0;1;3;0;0
617;101;14;154;1;27;38;0;19;14;0;1;0;0;4;4;0;4;5;0;0
618;101;14;155;1;31;26;5;10;14;2;2;0;0;2;2;0;1;5;0;0
619;101;14;156;1;27;43;3;17;10;3;1;0;0;4;4;0;3;2;0;0
620;101;14;157;1;31;0;4;0;0;0;0;0;0;4;4;0;8;5;0;0
621;102;15;216;1;32;48;4;18;12;4;1;0;0;10;10;0;10;6;0;0
622;102;15;217;1;32;35;1;16;14;1;2;0;0;0;0;0;8;1;0;0
623;102;15;218;1;28;31;6;11;12;3;2;0;0;1;1;0;1;0;0;0
624;102;15;219;1;27;43;1;17;11;3;1;0;0;5;5;0;5;6;0;0
625;102;15;220;1;34;0;10;0;0;0;0;0;0;4;4;0;3;7;0;0
626;102;16;455;1;25;36;7;15;10;2;2;0;0;4;4;0;0;9;0;0
627;102;16;456;1;33;46;0;17;10;4;1;0;0;3;3;0;7;2;0;0
628;102;16;457;1;32;44;1;16;10;4;1;0;0;8;8;0;8;4;0;0
629;102;16;458;1;33;32;7;16;10;0;1;0;0;6;6;0;7;4;0;0
630;102;16;459;1;32;0;3;0;0;0;0;0;0;10;10;0;7;7;0;0
631;103;17;422;1;29;30;4;9;14;4;2;0;0;6;6;0;0;10;0;0
632;103;17;423;1;28;38;5;16;11;2;1;0;0;0;0;0;6;7;0;0
633;103;17;424;1;33;30;7;9;11;4;1;0;0;8;8;0;5;6;0;0
634;103;17;425;1;31;44;7;19;10;2;1;0;0;1;1;0;8;10;0;0
635;103;17;426;1;30;0;7;0;0;0;0;0;0;9;9;0;9;2;0;0
636;103;18;390;1;27;34;6;11;14;4;1;0;0;6;6;0;2;3;0;0
637;103;18;391;1;26;43;7;17;12;3;2;0;0;8;8;0;4;9;0;0
638;103;18;392;1;32;34;0;14;13;2;1;0;0;8;8;0;5;7;0;0
639;103;18;393;1;26;44;7;16;10;4;1;0;0;4;4;0;8;9;0;0
640;103;18;394;1;25;0;7;0;0;0;0;0;0;5;5;0;1;4;0;0
641;104;19;406;1;31;25;3;8;12;3;2;0;0;4;4;0;4;9;0;0
642;104;19;407;1;29;47;2;19;14;3;1;0;0;7;7;0;5;5;0;0
643;104;19;408;1;28;40;6;17;12;2;1;0;0;10;10;0;8;10;0;0
644;104;19;409;1;34;43;7;17;14;3;2;0;0;2;2;0;4;5;0;0
645;104;19;410;1;31;0;8;0;0;0;0;0;0;10;10;0;1;6;0;0
646;104;20;438;1;29;26;7;13;11;0;2;0;0;6;6;0;5;2;0;0
647;104;20;439;1;27;24;2;12;11;0;1;0;0;10;10;0;2;4;0;0
648;104;20;440;1;31;28;6;11;14;2;2;0;0;0;0;0;5;9;0;0
649;104;20;441;1;31;43;7;17;12;3;1;0;0;0;0;0;6;4;0;0
650;104;20;442;1;27;0;0;0;0;0;0;0;0;4;4;0;0;10;0;0
651;105;21;18;1;28;42;10;15;12;4;2;0;0;9;9;0;5;5;0;0
652;105;21;19;1;30;28;5;14;10;0;1;0;0;1;1;0;9;3;0;0
653;105;21;20;1;30;23;5;10;13;1;1;0;0;9;9;0;2;4;0;0
654;105;21;21;1;25;32;5;13;12;2;1;0;0;4;4;0;10;6;0;0
655;105;21;22;1;30;0;6;0;0;0;0;0;0;7;7;0;4;5;0;0
656;105;22;1;1;31;30;8;15;10;0;1;0;0;6;6;0;10;2;0;0
657;105;22;2;1;27;42;3;18;11;2;2;0;0;3;3;0;9;1;0;0
